id,content,post_code,class_code,class_name,time,good_count,comment_count,Root_code
2303557,"2022年转专业具体要求，有需要的拿走，不谢 1 艺术学院 视觉传达设计 1-2 高考文化课成绩需高于所在省份特殊类型控制线 作品集汇报和面试 考试时间暂定5月22日，考试地点另行通知 2 理学院 应用心理学 0-5 1.拟接收0-5人； 2.对心理学有浓厚兴趣，有一定的心理学知识基础或实践亲历或对心理学科有自己的见解； 3.已修课程成绩原则上在B以上； 4.品行端正，在校期间无纪律处分； 5.联系并提供一位推荐教师（班主任、任课教师、导师等）的邮箱信息，命名为《某某某的推荐导师邮箱》，并发送到教秘老师邮箱处（xlbks@ruc.edu.cn）。 综合面试 地点为汇贤大厦D座1015会议室 面试时间另行通知 如有问题请致电询问010-62513887 3 公共管理学院 城市管理 3 ""1. 2021级、2022级本科生 2.已修成绩在B+以上，学分绩在3.4以上 3.英语四级 4.提交申请材料（手写，讲述申请本专业的理由及个人发展规划，3000字以上）"" ""面试： 综合能力考察"" 5月16日下午14:30开始，地点求是楼318会议室 4 中法学院 金融学 0-10 （一）确有专长，更适合在中法学院其它专业学习。 （二）已修公共课的成绩应在“B”以上（不低于80分），专业课成绩在“C”以上（不低于70分，拟从金融学、国民经济管理、数学与应用数学、人力资源管理、传播学专业转入法语专业的同学专业课成绩要求可适当放宽），不得有不及格课程。 （三）在校期间未受过任何纪律处分。 数学综合、金融学基础 另行通知 5 中法学院 国民经济管理 0-3 （一）确有专长，更适合在中法学院其它专业学习。 （二）已修公共课的成绩应在“B”以上（不低于80分），专业课成绩在“C”以上（不低于70分，拟从金融学、国民经济管理、数学与应用数学、人力资源管理、传播学专业转入法语专业的同学专业课成绩要求可适当放宽），不得有不及格课程。 （三）在校期间未受过任何纪律处分。 数学综合、经济学综合 另行通知 6 中法学院 法语 0-3 （一）确有专长，更适合在中法学院其它专业学习。 （二）已修公共课的成绩应在“B”以上（不低于80分），专业课成绩在“C”以上（不低于70分，拟从金融学、国民经济管理、数学与应用数学、人力资源管理、传播学专业转入法语专业的同学专业课成绩要求可适当放宽），不得有不及格课程。 （三）在校期间未受过任何纪律处分。 法语综合 另行通知 7 艺术学院 绘画 2 应与同年级绘画专业水平相当 素描（头像） 考试时间暂定5月19日，考试地点另行通知 8 艺术学院 环境设计 2 高考文化课成绩需高于所在省份特殊类型控制线 作品集汇报和面试 考试时间、考试地点另行通知 9 文学院 汉语言文学 7 1、我校2022级本科生，达到学校转专业基本要求，此前没有转专业约定限制； 2、爱好语言、文学，具有一定的文学造诣，立志于本学科的学习与研究。 面试考察文学史及语言基本知识，还需提交一篇发表的文学作品或高质量代表作。 待定 10 财政金融学院 财政学 2 1、限2022级经济学类、理工类专业学生； 2、英语为B级以上（含B级）； 3、数学成绩在90分以上； 4、第一学期学分绩平均为3.7以上（含3.7） 线下综合面试 另行通知 11 经济学院 经济学类 8 （一）目前在校学习的2021、2022级非经济学大类的本科生可申请参加本次转专业。 （二）2022级同学大一上学期数学成绩不低于85分（含）；2021级同学前三个学期数学课成绩平均不低于85分（含） （三）至少满足以下条件之一：（1）学分绩在原专业前15%（含）；（2）学分绩在原专业前5名（含）。 考试科目1：经济学原理（面试，50分） 考试科目2：微积分（笔试，50分） 经济学院将组织线下的笔试和面试，考试时间另行通知。 12 外国语学院 德语 1 1、在校全日制学习的本科一年级学生，符合学校转专业申请条件。 2、没有不及格课程。 3、已修大学英语课程成绩在80分以上。 4、爱好语言、文学，立志于德语学科的学习与科研，具有一定的德语水平。 综合面试 另行通知 13 国际关系学院 政治学与行政学 3 1.符合《中国人民大学本科学生转专业实施办法》转专业条件。 2.身心健康、品行端正。 3.在校期间未受过任何纪律处分。 4.对政治学与行政学有较强兴趣，英文能力强。 笔试+面试。笔试内容包括：1.专业基础知识；2.专业英语。 具体时间地点另行通知。 14 国际关系学院 外交学 3 1.符合《中国人民大学本科学生转专业实施办法》转专业条件。 2.身心健康、品行端正。 3.在校期间未受过任何纪律处分。 4.对外交学有较强兴趣，英文能力强。 笔试+面试。笔试内容包括：1.专业基础知识；2.专业英语。 具体时间地点另行通知。 15 外国语学院 法语 2 1、在校全日制学习的本科一年级学生，符合学校转专业申请条件。 2、没有不及格课程。 3、已修大学英语课程成绩在80分以上。 4、爱好语言、文学，立志于法语学科的学习与科研。5.现有法语水平须达到《欧洲语言共同参考框架》A1及以上标准。 综合面试 另行通知 16 外国语学院 日语 2 1、在校全日制学习的本科一年级学生，符合学校转专业申请条件。 2、没有不及格课程。 3、日语达到N3或同等水平。 4、爱好日语语言、日本文学、日本文化，立志于日语学科的学习与科研。 综合面试 另行通知 17 外国语学院 英语 2 1、在校全日制学习的本科一年级学生，符合学校转专业申请条件。 2、没有不及格课程。 3、已修大学英语课程成绩在80分以上。 4、爱好语言、文学，立志于英语学科的学习与科研。 英语面试 另行通知 18 外国语学院 俄语 1 1、在校全日制学习的本科一年级学生，符合学校转专业申请条件。 2、没有不及格课程。 3、已修大学英语课程成绩在80分以上。 4、爱好语言、文学，立志于俄语学科的学习与科研。 综合面试 另行通知 19 商学院 贸易经济 10 一、2022级本科生（学校规定不得转专业学生除外）； 二、平均学分绩不低于3.4； 三、数学和英语课程成绩良好； 四、无不及格科目； 五、符合《中国人民大学本科学生转专业实施办法》中规定的转专业条件。 面试 具体时间地点待通知。 20 公共管理学院 行政管理 3 ""1. 2021级、2022级本科生 2.已修成绩在B+以上，学分绩在3.4以上 3.英语四级 4.提交申请材料（手写，讲述申请本专业的理由及个人发展规划，3000字以上）"" 面试：综合能力考察 5月16日下午14:30开始，地点求是楼216会议室 21 公共管理学院 土地资源管理 3 ""1. 2021级、2022级本科生 2.已修成绩在B+以上，学分绩在3.4以上 3.英语四级 4.提交申请材料（手写，讲述申请本专业的理由及个人发展规划，3000字以上）"" ""面试： 综合能力考察"" 5月16日下午14:30开始，地点求是楼317会议室 22 理学院 化学 0-5 对化学具有浓厚兴趣 综合面试 地点理工楼207，时间另行通知。详询62512822 23 理学院 物理学 0-5 1、具有扎实的数理基础，已修数学类课程成绩85分以上； 2、对物理学科有浓厚的兴趣。 综合面试 时间：5月12日下午16：00 地点：北校园物理楼106报告厅 24 历史学院 历史学 4 1、2022级本科生 2、热爱历史，立志于本学科的学习与研究 3、符合学校转专业的相关规定 面试*100%：综合素质考察 面试安排： 时间另行通知 25 哲学院 哲学 3 有一定的哲学阅读与学习基础，符合学校转专业基本条件。 材料审核+综合面试 待定 26 哲学院 伦理学 3 对伦理学有兴趣，有一定的伦理学阅读与学习基础，符合学校转专业基本条件。 材料审核+综合面试 待定 27 信息资源管理学院 信息资源管理类 6 1、限2021级、2022级本科生； 2、已修课程学分绩在3.4以上； 3、在校期间无任何处分记录。 综合考试（面试） 另行通知 28 社会与人口学院 社会学类 15 身心健康，对社会学类专业有兴趣，符合学校转专业基本条件，已修公共课的成绩应在“B”以上，专业课成绩在“C”以上；未受过任何纪律处分。 面试 面试。时间地点另行通知 29 哲学院 政治学、经济学与哲学专业（PPE实验班） 3 对交叉学科有兴趣，有一定的相关阅读与学习基础，符合学校转专业基本条件，数学、英语成绩突出，绩点不低于3.6。 材料审核+综合面试 待定 30 外国语学院 西班牙语 1 1、在校全日制学习的本科一年级学生，符合学校转专业申请条件。 2、没有不及格课程。 3、已修大学英语课程成绩在80分以上。 4、爱好语言、文学，立志于西语学科的学习与科研。 综合面试 另行通知 31 历史学院 世界史 4 1、2022级本科生 2、热爱历史，立志于本学科的学习与研究 3、符合学校转专业的相关规定 面试*100%：综合素质考察 面试安排： 时间另行通知 32 马克思主义学院 马克思主义理论 5 符合“中国人民大学本科学生转专业实施办法”规定的转专业条件且平均学分绩3.3以上。 综合考试（面试） 考试时间：2023年5月17日（周三）13:00 考试地点：人文楼800会议室 33 文学院 古典学实验班 9 1、我校2022级本科生，达到学校转专业基本要求，此前没有转专业约定限制； 2、有较好的人文知识素养，爱好古典语言和古典思想，对中西方典籍有较强的学习热情和专研精神，立志于古典学的学习与研究。 面试，考察基础人文知识及语言能力，还需提交一篇个人习作（体裁不限）。 待定 34 新闻学院 新闻传播学类 12 申报者须同时满足以下条件： 1、大一主修课程成绩平均学分绩在3.4以上（满分为4.0）； 2、限2022级。 综合笔试（含新闻学基本知识、新闻写作、时事政治） 综合面试：陈述转专业理由，介绍个人基本情况 综合笔试时间：5月10日（周三）14:30-16:30；地点：明法0402 综合面试时间：5月17日（周三）12:00；地点：明新301 35 文学院 汉语言文学（留学生） 2 1、我校2022级本科生，达到学校转专业基本要求，此前没有转专业约定限制； 2、爱好语言、文学，具有一定的文学造诣，立志于本学科的学习与研究。 面试考察文学史及语言基本知识，还需提交一篇文学创作或文学评论作品。 待定 36 艺术学院 美术学 2 高考文化课成绩需高于所在省份特殊类型控制线 艺术史论与艺术管理相关基础知识面试 考试时间暂定5月16日，考试地点另行通知 37 信息学院 理科试验班 30 1. 限2022级 2. 非高考改革省份限理科生 3. 外语为英语 4. 总学分绩3.4及以上，数学、计算机类课程达到80分及以上 5.符合学校转专业基本条件要求 综合面试 另行通知 38 数学学院 理科试验班 10 1. 限2022级； 2.已修A类数学取得成绩80分以上（含80分），或已修C-类及其它数学课取得成绩在85分以上（含85分）； 3．符合学校“转专业实施办法”中的相关条件。 【注】数学学院理科实验班，包括数学与应用数学专业、数据计算及应用专业。 综合面试 时间及地点另行通知 39 应用经济学院 经济学类 0-4 1.2021、2022级全日制本科学生报名； 2.原则上要求在本专业排名前15%； 3.外语语种只限英语； 4.要求有较好的数学基础。 微积分、经济学原理Ⅰ（微观）、经济学原理Ⅱ（宏观）、专业综合素质（经济学专业能力）、英语口语 5月12-19日，采取笔试加面试的形式，具体时间及地点另行通知。 40 哲学院 宗教学 3 对宗教学有兴趣，有一定的相关阅读与学习基础，符合学校转专业基本条件。 材料审核+综合面试 待定 41 财政金融学院 信用管理 5 1、限2022级经济学类、理工类专业学生； 2、英语为B级以上（含B级）； 3、数学成绩在90分以上； 4、第一学期学分绩平均为3.7以上（含3.7） 线下综合面试 另行通知 42 法学院 法学 12 1.在校全日制学习的本科一年级学生，符合学校转专业的相关申请要求； 2.身体健康，品行端正，符合法学专业的招生条件； 3.对法律专业感兴趣，更适合在法学专业学习； 4.成绩优良，已修公共课的成绩应在“B”以上，专业课成绩在“C”以上； 5.在校期间未受过任何纪律处分； 6. 录取前与学校有明确约定的学生，按照约定不得申请转专业或限制转专业范围。 笔试与面试 笔试考试时间：5月17日（周三）下午14:00-17:00 考试地点：明德法学楼602会议室 考试形式：闭卷考试 时间：5月18日（周四）下午 考试地点：明德法学楼616会议室 面试顺序等具体安排另行通知。 43 国际关系学院 国际政治 3 1.符合《中国人民大学本科学生转专业实施办法》转专业条件。 2.身心健康、品行端正。 3.在校期间未受过任何纪律处分。 4.对国际政治有较强兴趣，英文能力强。 笔试+面试。笔试内容包括：1.专业基础知识；2.专业英语。 具体时间地点另行通知。 44 国际关系学院 外交学（留学生） 3 1.符合《中国人民大学本科学生转专业实施办法》转专业条件。 2.身心健康、品行端正。 3.在校期间未受过任何纪律处分。 4.对外交学有较强兴趣，中英文能力强。 笔试+面试。笔试内容包括：1.专业基础知识；2.专业英语。 具体时间地点另行通知。 45 农业与农村发展学院 农业经济管理类 8 1、对农林业与食品产业经济、数字农业农村、工农城乡关系等经济、社会、管理问题有兴趣； 2、具备较好的人文社科基础或一定的理工科基础； 3、参加过三农实践调研或有意在农业农村管理类专业方向进一步深造者优先。 材料审核与综合面试 时间为5月中旬（具体请待后续通知） 46 统计学院 统计学类 10 1.已修数学、英语课程的平均成绩在85分以上(含85分)。 2.仅接收2022级学生，要求符合学校“转专业实施办法”中的相关条件备注:学校规定成绩要求:已修公共课“B”以上(3.0，80)，专业课成绩”C”以上(2.0，70)。 3.在校期间未受过任何纪律处分。 1.闭卷笔试：进行相当于统计学类大学一年级水平的数学课程考试，考试时间为3小时，内容包括 数学分析I、II以及高等代数I、II。 2.面试内容：综合面试(含英语口语和综合素质考察)。 1.笔试时间:5月14日9:00-12:00 笔试地点:明德主楼1030教室，学院将电话通知初审通过的学生参加笔试，请留意接听电话。学院将根据笔试成绩排名通知学生参加面试。 2.面试时间:暂定5月17日，具体面试时间、地点将电话另行通知。笔试、面试及录取名单请及时关注学院官网通知。 47 文学",202404151649231738P2,20220429RUC01,投稿,2024-04-15,0,0,202404151549353520P1
2303556,私密马赛看错了，qs是80,202404151649176419P2,20220429RUC01,投稿,2024-04-15,0,0,202404151549353520P1
2303529,"诶？我记得是公共课80分以上，原专业课70分以上（专业课这个记不太清了），我刚去官网看，但是《中国人民大学本科生转专业实施办法》notfound了……

信院转入没什么严格的要求吧（我刚也问了一下去年的，貌似没这个85要求的）",202404151642290194P2,20220429RUC01,投稿,2024-04-15,0,0,202404151549353520P1
2303494,"去教务处官网看
你想看什么？",202404151632533682P2,20220429RUC01,投稿,2024-04-15,0,0,202404151549353520P1
2303341,再想请问问大家，这个是不是去信院官网看，要是有我就去信院官网看，但是我去信院官网看最近一次搜关键词转专业已经是10年的文件了……,202404151600435359P2,20220429RUC01,投稿,2024-04-15,0,0,202404151549353520P1
2303326,选了选了，但是我学的是四学分的，两个都是。但是好像信院是不是五学分？,202404151558049815P2,20220429RUC01,投稿,2024-04-15,0,0,202404151549353520P1
2303323,顺便问一下有选数a吗,202404151557323289P2,20220429RUC01,投稿,2024-04-15,0,0,202404151549353520P1
2303320,好好好，谢谢！,202404151557088305P2,20220429RUC01,投稿,2024-04-15,0,0,202404151549353520P1
2303309,数学和公共计算机85以上,202404151555510903P2,20220429RUC01,投稿,2024-04-15,0,0,202404151549353520P1
2303300,好像没有吧 忘了 好像有85？？忘了 ,202404151554359472P2,20220429RUC01,投稿,2024-04-15,0,0,202404151549353520P1
2303293,谢谢你!我就是想问问有没有出来教务处的基本要求，还有什么别的么？比如要求数学成绩或者别的什么成绩？,202404151553524074P2,20220429RUC01,投稿,2024-04-15,0,0,202404151549353520P1
2303285,"基本条件+有兴趣+敢转
稍微准备一下就可以",202404151552503599P2,20220429RUC01,投稿,2024-04-15,1,0,202404151549353520P1
2303279,11111孩子害怕有什么别的要求。就是除了教务处的要求，信院自己有没有别的方面的要求,202404151552138146P2,20220429RUC01,投稿,2024-04-15,0,0,202404151549353520P1
2071978,礼貌求问，经院绩点排名30%到40%左右的边缘人，如果能拿到保研资格，有机会入哪些学校的营呢😢看到武大经管都说要绩点20%😢,202401180012164326P1,20220429RUC01,投稿,2024-01-18,32,18,
2083107,明白了，感谢！,202401221353095975P2,20220429RUC01,投稿,2024-01-22,0,0,202401180012164326P1
2082388,推免和入营有什么区别吗（真诚求问）,202401220106252755P2,20220429RUC01,投稿,2024-01-22,0,0,202401180012164326P1
2081551,入营不卡 优营自己努力 推免资格略悬,202401212013421729P2,20220429RUC01,投稿,2024-01-21,1,0,202401180012164326P1
2080515,那44％是不是无论如何都没有机会了呀😭😭😭,202401211245076689P2,20220429RUC01,投稿,2024-01-21,0,0,202401180012164326P1
2080303,细说抽象,202401211046016913P2,20220429RUC01,投稿,2024-01-21,0,0,202401180012164326P1
2080217,经院没有金砖 别的都略显抽象,202401211000317489P2,20220429RUC01,投稿,2024-01-21,0,0,202401180012164326P1
2080142,我也想知道 蹲蹲,202401210844597931P2,20220429RUC01,投稿,2024-01-21,0,0,202401180012164326P1
2080141,顿顿为什么每年那么多人报经院学硕呀？都是有志于学术吗？为什么不去专硕呢？是认可度很低吗～～感谢感谢感谢🙏,202401210842462898P2,20220429RUC01,投稿,2024-01-21,1,0,202401180012164326P1
2075363,如无意外应该只有本院会捞，能接受社科大也可以试试,202401190146469768P2,20220429RUC01,投稿,2024-01-19,0,0,202401180012164326P1
2074799,那问问如果是经院想跨保财金，绩点大概多少呢🥺,202401182312187453P2,20220429RUC01,投稿,2024-01-18,0,0,202401180012164326P1
2074518,本院学生只要绩点不是太差通通都入，但去年经济学院的入营非常海，优营比例整体偏低，但是认真准备夏令营还是有机会上岸的。（30%~40%本院入营绝对不会卡~）,202401182159290302P2,20220429RUC01,投稿,2024-01-18,1,0,202401180012164326P1
2073982,礼貌补充提问师兄师姐，那本院入营最低能给到前百分之多少呢🥺,202401181907449036P2,20220429RUC01,投稿,2024-01-18,0,0,202401180012164326P1
2073606,但是本校不好留啊，所以只能往下找出路了🥲,202401181702401663P2,20220429RUC01,投稿,2024-01-18,0,0,202401180012164326P1
2073398,本院可以，向下的话也许武开中厦？,202401181538049517P2,20220429RUC01,投稿,2024-01-18,0,0,202401180012164326P1
2072701,那可以留本校吗,202401181051129511P2,20220429RUC01,投稿,2024-01-18,0,0,202401180012164326P1
2072696,20级，排名25%左右，向下的学校夏令营都被拒了。噢除了厦大和哈工深（预推免阶段发的邮件）。预推免阶段没有再进行尝试，不过个人经验边缘人在预推免阶段机会较大。,202401181047534118P2,20220429RUC01,投稿,2024-01-18,0,0,202401180012164326P1
2072550,"
可能是因为有相似情况或者担心出现相似情况的uu很多🤧再礼貌蹲一蹲",202401180935211219P2,20220429RUC01,投稿,2024-01-18,0,0,202401180012164326P1
2072506,呃这条帖为什么无人回答，却有十几个点赞🤨,202401180848402800P2,20220429RUC01,投稿,2024-01-18,0,0,202401180012164326P1
2070735,财金转专业去高瓴可能性大吗？大一上学的数c，是不是要狠狠地补呀？,202401171940142795P1,20220429RUC01,投稿,2024-01-17,7,42,
2290564,cy,202404111932214113P2,20220429RUC01,投稿,2024-04-11,0,0,202401171940142795P1
2108507,出idea，做个PPT，然后找技术合伙人，再找投资人要钱就行了啊，干嘛非要自己亲自做技术呢,202402031442375215P2,20220429RUC01,投稿,2024-02-03,0,0,202401171940142795P1
2108430,不出技术还能出什么 出资吗 那就跟学什么没关系了，不如期盼有个好爹,202402031335053214P2,20220429RUC01,投稿,2024-02-03,1,0,202401171940142795P1
2108397,简单的东西反而收益率高，越难的东西越容易被工具化，很多创业公司都是成功之后CTO被踢出去，所以lz还是再想想吧,202402031321030843P2,20220429RUC01,投稿,2024-02-03,1,0,202401171940142795P1
2103024,学了就知道 是因为太难了 反而结合金融什么的偏文科的课简单,202401312152079191P2,20220429RUC01,投稿,2024-01-31,0,0,202401171940142795P1
2075099,财金也算文科？,202401190005063898P2,20220429RUC01,投稿,2024-01-19,0,0,202401171940142795P1
2075065,是文科地位太低而不是理工地位太高😭😭😭😭,202401182358131505P2,20220429RUC01,投稿,2024-01-18,0,0,202401171940142795P1
2075046,啊，尼禄理工科地位已经这么高了吗？以前基本不太有财金的学生往外转的,202401182355238014P2,20220429RUC01,投稿,2024-01-18,0,0,202401171940142795P1
2075033,没错就是我,202401182353005964P2,20220429RUC01,投稿,2024-01-18,0,0,202401171940142795P1
2074719,22级好几个财金转过来的,202401182250464989P2,20220429RUC01,投稿,2024-01-18,0,0,202401171940142795P1
2073556,"想转过来挺简单的，但是之后的学习挺痛苦的
",202401181650297412P2,20220429RUC01,投稿,2024-01-18,0,0,202401171940142795P1
2071622,讲真那个还挺有意思的，感觉每一个模型都有道理，不像现在我做的东西感觉就是一拖拉机,202401172309294084P2,20220429RUC01,投稿,2024-01-17,0,0,202401171940142795P1
2071583,谢谢，收到！,202401172304431184P2,20220429RUC01,投稿,2024-01-17,0,0,202401171940142795P1
2071580,好的，谢谢，本来转过去就是想踏踏实实吃苦的，不想像现在这样边焦虑边不知所措了,202401172304218226P2,20220429RUC01,投稿,2024-01-17,1,0,202401171940142795P1
2071579,lz可以现在B站上看一下李宏毅老师的机器学习课，大概了解一下专业在学什么,202401172303486203P2,20220429RUC01,投稿,2024-01-17,0,0,202401171940142795P1
2071558,去年转高瓴的，如果你想转过来要做好吃苦的准备，并且下学期记得选python，然后补一补线性代数/高等代数,202401172259582559P2,20220429RUC01,投稿,2024-01-17,2,0,202401171940142795P1
2071485,谢谢！,202401172249264861P2,20220429RUC01,投稿,2024-01-17,0,0,202401171940142795P1
2071449,寒假可以先开始预习着，有啥不懂的随时提问，祝你早日找到自己的兴趣所在,202401172243482471P2,20220429RUC01,投稿,2024-01-17,1,0,202401171940142795P1
2071437,那也不能因为讨厌一个就选择另一个，不然万一后悔了到时候你更难受,202401172242400329P2,20220429RUC01,投稿,2024-01-17,2,0,202401171940142795P1
2071222,好的，谢谢建议！！主要觉得自己在金融这里学的东西让自己感到焦虑，好像没有学理工科那么踏实,202401172149041215P2,20220429RUC01,投稿,2024-01-17,1,0,202401171940142795P1
2071179,啊，难道你不学就能想清楚你喜欢什么？建议还是实践先行，好好了解一下编程，了解一下人工智能，作为专业内的同学我总觉得其他专业的同学并不真的了解人工智能在学什么,202401172138133089P2,20220429RUC01,投稿,2024-01-17,0,0,202401171940142795P1
2071170,主要是今天突然想通了自己到底喜欢什么，要是填志愿之前想通了就好了😭,202401172136244808P2,20220429RUC01,投稿,2024-01-17,1,0,202401171940142795P1
2071138,不太看信息可能会回得比较迟，抱歉抱歉,202401172128387039P2,20220429RUC01,投稿,2024-01-17,0,0,202401171940142795P1
2071136,好的哇，QQ：2977179340,202401172128037104P2,20220429RUC01,投稿,2024-01-17,0,0,202401171940142795P1
2071132,谢谢您！！！,202401172126467899P2,20220429RUC01,投稿,2024-01-17,0,0,202401171940142795P1
2070982,被数A成绩狠狠伤害的我看到要求全在80以上很悲伤😇,202401172047294227P2,20220429RUC01,投稿,2024-01-17,0,0,202401171940142795P1
2070979,劳人为什么这么善良，2.8还没有数学要求🥺🥺,202401172046404725P2,20220429RUC01,投稿,2024-01-17,0,0,202401171940142795P1
2070968,下学期先去旁听一下Python和高代？,202401172044548313P2,20220429RUC01,投稿,2024-01-17,0,0,202401171940142795P1
2070966,高瓴网站有往年转专业名单,202401172043597133P2,20220429RUC01,投稿,2024-01-17,0,0,202401171940142795P1
2070954,受欢迎的原因是复合背景，如果楼主去选几门Python的课增强一下复合背景，也满足一下兴趣和能力，这个应该挺好的，但一旦转专业过去，可就进入一个理工科的极端，不把AI学通学透都别想着复合背景再跳出来搞金融了,202401172041483800P2,20220429RUC01,投稿,2024-01-17,0,0,202401171940142795P1
2070942,这种几乎都是理工科这种工具学科转向金融这种应用学科吧，没见金数的最后都去研究什么高深的数学或者金科的去搞了大模型，反而看到的都是理工科那边考个双学位都来卷金融实习啊,202401172039361578P2,20220429RUC01,投稿,2024-01-17,0,0,202401171940142795P1
2070926,hhh有的 你以为高礼金数金科为什么这么受欢迎？,202401172037134586P2,20220429RUC01,投稿,2024-01-17,0,0,202401171940142795P1
